Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Location_encoded,Year,Month,Day,DayOfWeek,Hour,Season,Season_encoded,Comfort_Index
San Diego,2021-04-15 05:00:00,1.0737815309797714,1.4202983567165124,-0.9418779172990127,-1.3516012699701703,8,2021,4,15,3,5,Spring,1,0.24068534656297558
Los Angeles,2023-08-19 07:00:00,1.3597056800789,0.12252159883792599,-0.9637319913244052,1.1203725539113005,3,2023,8,19,5,7,Summer,2,0.3378667865003974
San Antonio,2022-12-29 18:00:00,0.9254681201585926,-0.3815679515645984,2.0628532947657123,1.2060464977971557,7,2022,12,29,3,18,Winter,3,0.36602561717128357
Phoenix,2021-08-05 11:00:00,1.2883700540399032,-1.9153922399194114,-0.8146974472773812,-1.003496450517219,6,2021,8,5,3,11,Summer,2,2.3988814654904926
New York,2021-03-25 20:00:00,-0.2964859413460133,0.184649204461518,-0.9072392254415392,-0.4238351319675006,4,2021,3,25,3,20,Spring,1,-0.1437050755564085
San Diego,2023-12-18 07:00:00,-0.20537813437033758,0.6388577000538737,-0.8579387871609382,1.0759165353476974,8,2023,12,18,0,7,Winter,3,-0.9376149361730185
Los Angeles,2022-08-07 13:00:00,0.19309989880242276,1.196264570885499,0.9941860301382232,-0.21404684400177168,3,2022,8,7,6,13,Summer,2,-0.5755575314285709
Phoenix,2020-04-08 03:00:00,1.5914294539203933,-0.4970443853266999,-0.4527351784502863,-1.3909479134423117,6,2020,4,8,2,3,Spring,1,1.8114152206100007
San Antonio,2023-12-11 03:00:00,2.1374659817213404,0.5431642743851962,-0.556405502838754,0.850602885161466,7,2023,12,11,0,3,Winter,3,0.6422347938137744
San Antonio,2021-07-28 05:00:00,-0.023878034912635532,-0.5491543833316059,-0.37456561417295275,-1.6489466574326133,7,2021,7,28,2,5,Summer,2,0.9517611080760311
Philadelphia,2020-05-01 08:00:00,0.6295557866735332,0.9291041671114365,0.07339567239410014,-0.6050756794226639,5,2020,5,1,4,8,Spring,1,0.009339679259326193
San Jose,2021-10-28 22:00:00,-0.6946854822059698,-0.11835357551754765,-0.5924698909293173,1.1971110316921736,9,2021,10,28,3,22,Fall,0,-0.7927499394383337
New York,2022-07-20 13:00:00,0.024343381915318926,0.680229685802362,1.1100828875980515,0.4838499604290922,4,2022,7,20,2,13,Summer,2,-0.6041546255259269
Phoenix,2021-05-13 19:00:00,-0.512628493506018,-0.8484647753777916,-0.8053230215474498,-1.4103884950763765,6,2021,5,13,3,19,Spring,1,0.7575003824742381
Dallas,2021-03-12 23:00:00,-0.021318504978688875,-1.1532244453345173,-0.7774914969151967,-1.616848511838902,1,2021,3,12,4,23,Spring,1,1.331842757174402
Dallas,2021-09-20 00:00:00,-1.3509951989445474,-1.3548716335308302,3.5871305660812935,0.19620229721935656,1,2021,9,20,0,0,Fall,0,-0.02425994511457866
San Diego,2021-01-18 08:00:00,0.024749130583686885,1.2856670216161088,-0.9937090644300665,0.26628129280919977,8,2021,1,18,0,8,Winter,3,-0.9145288984698735
Dallas,2021-10-31 04:00:00,-0.2977611223705191,-0.7250010708546243,-0.7124367332072369,-1.722533582454352,1,2021,10,31,6,4,Fall,0,0.9250097059801063
Houston,2021-09-09 08:00:00,0.45820094904180975,1.6387109811620981,-0.5713807454525889,1.104526155935821,2,2021,9,9,3,8,Fall,0,-1.1881506492954377
Chicago,2020-08-20 19:00:00,0.13276166978349443,-0.5297208642991151,-0.43210882779397314,-1.4974773502342646,0,2020,8,20,3,19,Summer,2,0.978939427284257
San Jose,2023-02-02 09:00:00,-0.09010395868214739,0.8638441495954469,0.5700503140820334,-0.8406355100366808,9,2023,2,2,3,9,Winter,3,-0.30175833913239236
Phoenix,2020-01-04 04:00:00,1.5095274702073982,-2.7539992933271162,2.10785160163866,-0.26312466172883814,6,2020,1,4,5,4,Winter,3,2.801748263790745
Chicago,2023-04-29 01:00:00,-1.093982444131797,-0.44280252292133443,-0.967991643621598,1.1396522188498794,0,2023,4,29,5,1,Spring,1,-0.8062257467583317
San Diego,2022-04-07 22:00:00,0.7410618781780628,-0.5837977635386447,-0.7135342600365772,0.39476044397962334,8,2022,4,7,3,22,Spring,1,0.6846607916437293
Chicago,2022-05-21 10:00:00,-2.56911282667489,0.20546158903572886,0.26543281680680714,-0.859604849166753,0,2022,5,21,5,10,Spring,1,-1.3870259538551732
San Jose,2020-04-18 02:00:00,-0.34372001645158795,-1.0692486109949764,0.3785840223509854,-0.956612463784746,9,2020,4,18,5,2,Spring,1,0.8353452941302524
Houston,2020-01-19 03:00:00,2.836920472795653,0.36675476772613747,-0.6137734312540972,-0.31158374067017225,2,2020,1,19,6,3,Winter,3,1.615462692962358
Phoenix,2020-05-22 07:00:00,0.3175387606587874,-2.705224369953828,-0.5374865666469294,-1.009976584605811,6,2020,5,22,4,7,Spring,1,2.3173510879819745
Phoenix,2022-12-01 08:00:00,0.578617128239512,-2.026607874746603,-0.9530103684530754,1.1347044886956033,6,2022,12,1,3,8,Winter,3,1.2433212940107317
Philadelphia,2022-08-30 05:00:00,-0.12909878689272858,0.3255318352914969,0.0022348307357589157,1.2010113888019338,5,2022,8,30,1,5,Summer,2,-0.7347927282529837
Phoenix,2023-08-01 16:00:00,0.8621319970244835,-1.9866190537844477,-0.5306940609058589,0.7380297528053013,6,2023,8,1,1,16,Summer,2,1.5381570916134715
San Diego,2023-10-12 12:00:00,0.631866887003419,1.0137521479863663,-0.054190083571045954,0.6765497587179009,8,2023,10,12,3,12,Fall,0,-0.5192019392640586
San Antonio,2023-07-04 16:00:00,1.9258544118676522,0.30398135379483426,1.4511078023773245,1.3697878339093121,7,2023,7,4,1,16,Summer,2,0.47473571002191944
San Jose,2022-01-31 13:00:00,0.543793719226673,1.4246797801497249,0.7736728285601253,-0.7912065116706479,9,2022,1,31,0,13,Winter,3,-0.29444536024227425
San Jose,2022-02-21 16:00:00,-0.3489799538010524,-0.24780210941147038,0.08632383429839587,1.0639684004888645,9,2022,2,21,0,16,Winter,3,-0.4480495180770526
Chicago,2020-11-22 02:00:00,0.20418793924033637,0.8093421071021273,0.7737249539609278,1.635079336616268,0,2020,11,22,6,2,Fall,0,-1.0043827736372755
San Jose,2020-07-22 14:00:00,-1.294197766989639,-0.7972471594910197,-0.48057961952087114,1.6918622764487843,9,2020,7,22,2,14,Summer,2,-0.9044986081263491
New York,2021-08-25 02:00:00,-0.9803008028452485,-0.8432673884605193,-0.7965564450419975,0.7458705376115154,4,2021,8,25,2,2,Summer,2,-0.3317764452346883
Houston,2020-04-30 06:00:00,-0.6209228734097997,0.9319241382521563,-0.6717899387409703,-1.634251870159829,2,2020,4,30,3,6,Spring,1,-0.3764774579733404
Dallas,2021-01-23 17:00:00,-0.6100969013260327,0.2381335431354311,0.2766985214902086,-0.28256097647180956,1,2021,1,23,5,17,Winter,3,-0.422673788676216
Chicago,2023-10-22 05:00:00,1.57447592155899,-0.050222827960310606,0.3382292042040732,1.1432725832263126,0,2023,10,22,6,5,Fall,0,0.5725189523065184
New York,2022-03-08 19:00:00,2.7469186181303042,-1.3718730146123674,0.3814745176409306,-0.9028257848246152,4,2022,3,8,1,19,Spring,1,2.903293574041745
Los Angeles,2023-05-18 01:00:00,0.17350174366983498,-0.7213259562680616,-0.700880500657308,-0.8955442042901312,3,2023,5,18,3,1,Spring,1,0.9045131064603112
Philadelphia,2023-12-20 22:00:00,0.8408917098521609,1.0420928231744446,-0.8184592327893437,0.21111649236929783,5,2023,12,20,2,22,Winter,3,-0.23694901245449898
San Jose,2023-04-24 14:00:00,-0.11227298784426187,1.2233811333499276,-0.4994523194167623,1.0680788898944586,9,2023,4,24,0,14,Spring,1,-1.2554870127534736
New York,2023-01-10 08:00:00,0.3269792423716926,0.8358411124916054,0.07941633538786776,-0.9807064973034384,4,2023,1,10,1,8,Winter,3,0.02364827635250669
San Antonio,2023-05-24 02:00:00,0.98685741876687,-0.6803194343857978,-0.8371428544041483,-1.0126103320598145,7,2023,5,24,2,2,Spring,1,1.4194130709388362
San Antonio,2020-03-09 02:00:00,2.4590765523887854,0.35373298949702286,-0.9945079657818207,0.963151430895748,7,2020,3,9,0,2,Spring,1,0.9198437943178456
Chicago,2021-11-17 08:00:00,-1.7535983267329232,-0.4403811037978545,-0.1744685330237455,0.9706476786535843,0,2021,11,17,2,8,Fall,0,-1.1489837792228597
Chicago,2020-08-21 01:00:00,1.7027907868120165,0.9503318453576727,0.37987622123165826,0.8948913234911069,0,2020,8,21,4,1,Summer,2,0.09651671760379615
Houston,2021-07-12 11:00:00,1.4085111568513573,1.8075797483897313,0.007273407257904122,-1.5007766461487229,2,2021,7,12,0,11,Summer,2,0.2506425958179552
Philadelphia,2023-09-22 15:00:00,1.0628634817118678,0.020975509050693727,0.9266834166172415,0.07795758728548213,5,2023,9,22,4,15,Fall,0,0.6082942588168118
San Jose,2020-10-09 17:00:00,-0.7966768652644575,0.08922519497193633,0.35992714549937294,-1.3070817071169853,9,2020,10,9,4,17,Fall,0,-0.06076084522876966
San Jose,2020-01-16 00:00:00,-1.771796521019888,-0.14429107302233518,-0.8883526461087745,-0.8053814096140756,9,2020,1,16,3,0,Winter,3,-0.6929114792103921
Houston,2022-12-26 05:00:00,-2.363999619737808,1.1321331320540025,3.3191776840604827,-0.6964185873036548,2,2022,12,26,0,5,Winter,3,-1.9208714197516599
San Jose,2022-11-02 17:00:00,-1.667046718876185,-0.7077559495430609,1.1323661231801296,0.20834069113918965,9,2022,11,2,2,17,Fall,0,-0.6405076706532192
Phoenix,2020-09-27 15:00:00,0.5861786194192166,-1.8068993165453708,-0.3589203333585217,-0.23446830595144166,6,2020,9,27,6,15,Fall,0,1.6136626558161669
San Jose,2022-08-16 11:00:00,-0.03074697134420771,1.0075460918377184,-0.9430535081375254,-1.1405562313652078,9,2022,8,16,1,11,Summer,2,-0.24707647140147995
San Jose,2020-10-02 02:00:00,-0.49125178069225517,0.6803504039438606,1.788256838901774,0.5186706932928556,9,2020,10,2,4,2,Fall,0,-0.9328279463817586
Los Angeles,2021-03-15 19:00:00,0.8240576684017009,0.24046836289355944,-0.2240462933497587,0.2902124314717521,3,2021,3,15,0,19,Spring,1,0.24151254616389137
San Antonio,2023-11-24 10:00:00,-1.0605324636253877,-1.3777940880271018,-0.0288037581883999,-1.321323937433332,7,2023,11,24,4,10,Fall,0,0.7311201726158983
Los Angeles,2021-12-25 07:00:00,0.5458937209286101,1.3451185100775453,0.08247416018929686,-0.06386309570945499,3,2021,12,25,5,7,Winter,3,-0.5114491432968813
Los Angeles,2021-12-29 23:00:00,0.7019686993786373,-0.9229231010942377,1.3395558650838744,-1.032945535037019,3,2021,12,29,2,23,Winter,3,1.409322405406682
Philadelphia,2020-10-01 14:00:00,1.272311912351257,-0.8999726708578012,-0.7234388965193597,-1.6635545968963295,5,2020,10,1,3,14,Fall,0,1.977533235080544
Dallas,2022-08-22 02:00:00,-1.2787199203810649,0.5916996554661186,-0.10141892220749091,-0.463011318528186,1,2022,8,22,0,2,Summer,2,-0.9936509563913678
Houston,2021-10-11 10:00:00,0.7701866750865153,1.4351189776384152,-0.8831028447862612,0.9660326241256517,2,2021,10,11,0,10,Fall,0,-0.8141919031895323
Houston,2023-11-11 03:00:00,-0.4285020689458661,0.9064230396969166,-0.6774710086355978,-0.9393798767644725,2,2023,11,11,5,3,Fall,0,-0.4998523556650142
New York,2020-11-05 12:00:00,-0.978013278826433,0.23482669645498108,-0.7494035530044253,1.4379952726500096,4,2020,11,5,3,12,Fall,0,-1.2838109861157467
San Jose,2023-03-01 08:00:00,-1.4554500525594403,-0.8239061802188054,-0.6137911870267272,-1.6994340942995234,9,2023,3,1,2,8,Spring,1,0.2715498428358748
San Antonio,2023-09-01 05:00:00,0.40465739570455556,-0.6340637446840759,0.6759003508309753,-0.486949238317968,7,2023,9,1,4,5,Fall,0,0.8381304377131981
Philadelphia,2022-01-02 17:00:00,0.5906315824328572,0.7900116219306969,-0.7557529713569503,0.0015134164343896049,5,2022,1,2,6,17,Winter,3,-0.14952858280588283
San Antonio,2021-07-24 04:00:00,-1.2151969284952555,0.8391595789455406,-0.03487658917024232,-0.0846376032178532,7,2021,7,24,5,4,Summer,2,-1.2550009797310713
New York,2021-02-28 18:00:00,0.6686441803894788,-1.3074029025371459,-0.3239238039088311,-1.2118886544524063,4,2021,2,28,6,18,Winter,3,1.703767334629341
Philadelphia,2020-11-02 00:00:00,-2.0748667011985193,-0.3093298931460876,0.008610587969585266,-1.1692285340276622,5,2020,11,2,0,0,Fall,0,-0.6368852498074163
Philadelphia,2020-09-10 19:00:00,0.8088339396577159,-1.2280244561409797,0.4301702456686511,0.9442667071315893,5,2020,9,10,3,19,Fall,0,0.9387603396604989
Dallas,2022-06-09 18:00:00,0.6037280822188635,1.1645539492088803,-0.4789361128381386,0.39185746930576676,1,2022,6,9,3,18,Summer,2,-0.5283267460876976
San Diego,2023-02-20 20:00:00,-0.6125218439322883,0.20553098059568145,-0.8528688733958283,-0.3902157201874458,8,2023,2,20,0,20,Winter,3,-0.363166972662957
Phoenix,2021-09-26 07:00:00,-0.4861070834239088,-1.318037291145525,-0.01944254057504836,1.4510906969857504,6,2021,9,26,6,7,Fall,0,0.01614505449084006
San Jose,2022-11-25 23:00:00,-0.4523815221099589,-0.9883606124580493,-0.9777185148535779,1.6854451065089369,9,2022,11,25,4,23,Fall,0,-0.2631818897993731
Los Angeles,2022-03-24 14:00:00,0.2378526696804571,0.18027118416883217,-0.6789611974651003,1.2468377788542189,3,2022,3,24,3,14,Spring,1,-0.4332291768359431
Houston,2021-02-06 21:00:00,1.7991871797437478,1.0066984474594576,1.7017630929628922,0.11772868702392358,2,2021,2,6,5,21,Winter,3,0.4072915902749964
San Diego,2020-06-09 17:00:00,-0.6474469309670485,-0.016748785282710836,-0.35079094861432414,-0.6264986327918916,8,2020,6,9,1,17,Summer,2,-0.15327113269019974
Houston,2020-05-30 16:00:00,-2.5020064384883542,1.7909475691090817,-0.22576920619874663,1.5021578534809434,2,2020,5,30,5,16,Spring,1,-3.2464359081957874
Dallas,2023-12-25 15:00:00,0.6558469079847433,1.4780660224378042,-0.6522935783312863,0.48860857768061183,1,2023,12,25,0,15,Winter,3,-0.7349191349890788
Chicago,2021-06-27 20:00:00,-0.8992384405602539,-0.06011271789775356,-0.06862327952815096,-0.27105063377859456,0,2021,6,27,6,20,Summer,2,-0.4112147632169367
Philadelphia,2021-07-29 05:00:00,-0.06430024869721816,-0.3458586964242769,0.49606985480549415,-0.6024180929451515,5,2021,7,29,3,5,Summer,2,0.40754965741950244
Dallas,2020-05-21 15:00:00,-0.8963390522853827,0.307119799812899,-0.6022105211815946,0.8489695428667731,1,2020,5,21,3,15,Spring,1,-1.0621077675037593
Chicago,2021-10-20 16:00:00,-1.272624261610551,1.1375215712784013,-0.31258750362664056,-0.5833722558867954,0,2021,10,20,2,16,Fall,0,-1.2980575971486692
Dallas,2022-07-01 03:00:00,1.1104664988306971,-1.1611035106405314,-0.51809716111576,-1.4287931532682767,1,2022,7,1,4,3,Summer,2,1.9601585292956958
San Diego,2021-01-21 11:00:00,0.0840782815901279,-1.261367747992591,-0.6968447422655408,0.04970047141881737,8,2021,1,21,3,11,Winter,3,0.8482845021268924
New York,2021-12-13 17:00:00,0.08841665460794142,0.9793477896866417,1.108819247060903,1.2026369471094145,4,2021,12,13,0,17,Winter,3,-1.0247857942196634
Dallas,2021-04-30 14:00:00,2.0819536549249857,0.3179792710751092,-0.1358593566892455,0.0943232901475091,1,2021,4,30,4,14,Spring,1,1.034226676234123
San Diego,2020-10-16 16:00:00,-0.5767646402815262,-0.6029369482450776,-0.06675312751065551,-0.3224490055665469,8,2020,10,16,4,16,Fall,0,0.15611867243177677
Chicago,2023-01-28 16:00:00,0.5311886001572116,-0.019967868908286227,-0.18456130439418006,0.3290571575862333,0,2023,1,28,5,16,Winter,3,0.21611624893696713
Houston,2021-10-04 22:00:00,0.3022234922997478,1.6289035503006521,1.3274851622868085,1.3203496944924076,2,2021,10,4,0,22,Fall,0,-1.357343148683642
Los Angeles,2021-09-16 03:00:00,-0.5430719255255659,0.6647412848299031,-0.7375236532390235,0.4592619155632232,3,2021,9,16,3,3,Fall,0,-0.932437749282253
Houston,2021-12-14 15:00:00,-0.08753183287473026,1.1819051205338151,0.4984009331186491,0.21188609862502586,2,2021,12,14,1,15,Winter,3,-0.8960420355626312
Philadelphia,2023-07-24 19:00:00,0.2517166144860179,0.8997143157233198,-0.32617671178523205,1.2275831357316171,5,2023,7,24,0,19,Summer,2,-0.882584682914151
Phoenix,2023-08-14 12:00:00,0.0357748421136326,-1.7326150224881818,0.3133017605347244,1.4490504502506427,6,2023,8,14,0,12,Summer,2,0.6043800985396991
Houston,2021-01-30 02:00:00,-0.1457963640076876,0.8231181132306183,-0.8379036288902008,0.6549569253195646,2,2021,1,30,5,2,Winter,3,-0.8641256167889958
Chicago,2021-03-08 19:00:00,1.0755162289315614,0.19974897584897858,-0.9121157060650399,0.7885239678924073,0,2021,3,8,0,19,Spring,1,0.2370082521283145
San Diego,2023-08-07 11:00:00,1.2243862264893608,1.2106716943129068,0.520564294976494,0.9655922253822877,8,2023,8,7,0,11,Summer,2,-0.3908733382002546
Chicago,2021-01-30 15:00:00,-0.2156316353925468,-1.101835446680616,-0.39269263368190194,0.988619395666421,0,2021,1,30,5,15,Winter,3,0.21350726544106877
San Jose,2021-04-22 17:00:00,-0.07626159660636034,0.7103389131652725,2.450695474007223,0.23773376614123284,9,2021,4,22,3,17,Spring,1,-0.5939479879499223
San Jose,2020-09-17 02:00:00,-0.060702559073789575,0.724635550203574,-0.05406800048173377,1.2648096592990845,9,2020,9,17,3,2,Fall,0,-0.9745183156786111
San Antonio,2022-07-10 23:00:00,-0.06582198877822787,1.3066611160259602,1.922721603783232,1.2792747781300364,7,2022,7,10,6,23,Summer,2,-1.3591861377886671
New York,2021-08-18 17:00:00,0.21412394325624529,0.6517588953279126,-0.8035867273163083,-1.3236240026615294,4,2021,8,18,2,17,Summer,2,0.2006841875253622
Philadelphia,2022-07-18 11:00:00,-0.7959453543527772,0.8528960402884485,-0.6098154544302765,0.5429345285164817,5,2022,7,18,0,11,Summer,2,-1.2398980810767997
New York,2021-10-25 20:00:00,-0.6452960805921574,-0.2741759523816011,-0.926867125473903,-0.08751647450317852,4,2021,10,25,0,20,Fall,0,-0.1854396779582168
Chicago,2023-11-01 02:00:00,-0.23746694225622458,0.7940107422595339,-0.5462049856957972,0.7391629574157756,0,2023,11,1,2,2,Fall,0,-0.9326652844825326
Chicago,2023-02-21 13:00:00,-1.015068228546534,0.36192070572600904,0.6910705706890659,-0.8642629743786502,0,2023,2,21,1,13,Winter,3,-0.5349257377624069
Philadelphia,2020-03-13 09:00:00,-0.9715268573465139,1.294328293651832,-0.7815541558430392,-0.8154798895969886,5,2020,3,13,4,9,Spring,1,-1.1289814078004978
Dallas,2022-08-01 03:00:00,-0.1899317305246996,-0.11814633230785875,-0.8200535559111474,-0.13620745295002534,1,2022,8,1,0,3,Summer,2,0.010577806413823745
Dallas,2021-12-01 20:00:00,-0.1283737959095324,-0.08651123650890345,-0.3951744023639008,-1.6678310539866033,1,2021,12,1,2,20,Winter,3,0.5957728895012077
San Jose,2020-08-07 01:00:00,1.118294527006218,-0.6046155171968349,-0.26838462143996045,-0.535892446732684,9,2020,8,7,4,1,Summer,2,1.274184933516259
Phoenix,2020-05-14 17:00:00,0.7479509339746245,-2.463716894780999,-0.9574572051349748,1.2970721346992344,6,2020,5,14,3,17,Spring,1,1.569298945920594
San Antonio,2021-07-25 18:00:00,-1.3118853016556244,0.24190657659499099,0.7895294820175521,-1.0609285394031052,7,2021,7,25,6,18,Summer,2,-0.5661645317827492
San Jose,2021-10-13 16:00:00,-1.0515222756011828,-1.2408179201472307,1.496003663616588,-1.4447573626729973,9,2021,10,13,2,16,Fall,0,0.6938787880256436
Los Angeles,2023-10-08 09:00:00,-1.5539217943012735,1.4287576193364153,3.617482481481104,0.5153149806296871,3,2023,10,8,6,9,Fall,0,-2.065927764588326
Phoenix,2022-09-17 03:00:00,0.3556575150673914,-0.3133902266157962,-0.8405552583503657,0.9005712963679978,6,2022,9,17,5,3,Fall,0,0.08635916212372796
Dallas,2023-07-15 22:00:00,0.6359481805585473,-0.3050308719198981,-0.11720408539398666,1.2744821461312499,1,2023,7,15,5,22,Summer,2,0.11391757709061089
Los Angeles,2023-11-22 13:00:00,0.47916302734511135,0.001416003779564509,2.217572690941595,-0.09283897826606533,3,2023,11,22,2,13,Fall,0,0.3268879515587501
Phoenix,2020-12-28 01:00:00,0.9760670187166827,-0.047252933401991486,-0.8345947547479623,1.2135423395492475,6,2020,12,28,0,1,Winter,3,0.17815477001045513
San Diego,2020-08-10 11:00:00,-0.3217955993913481,-1.0598570717698519,-0.9429530166000212,-1.6629782311230554,8,2020,8,10,0,11,Summer,2,1.1046310999874014
Philadelphia,2022-06-13 15:00:00,0.026032976230128728,0.4581186407166562,1.0628751378311512,0.9791001426612497,5,2022,6,13,0,15,Summer,2,-0.643214243547503
Dallas,2022-11-21 12:00:00,-0.5841153295462143,-0.19882366735245838,2.5669597943127105,0.8100037855365724,1,2022,11,21,0,12,Fall,0,-0.5294967971794253
Phoenix,2021-02-27 04:00:00,1.3092552316166504,-1.314171794910852,-0.6647865108833849,-0.514010225751149,6,2021,2,27,5,4,Winter,3,1.8415839985728903
Chicago,2023-05-06 12:00:00,0.1763000601112847,-0.4642393726792886,-0.7273608571799361,0.3730339170362561,0,2023,5,6,5,12,Spring,1,0.2696590116494845
Dallas,2021-04-16 19:00:00,0.18584057062696827,0.7509751874063442,1.6540204676097254,-1.15391740201238,1,2021,4,16,4,19,Spring,1,0.056312582998324416
San Diego,2022-02-19 00:00:00,0.03339396694748188,0.16444193023496625,-0.055872525030837415,-0.07020531479824137,8,2022,2,19,5,0,Winter,3,-0.05980121678335378
